2012;Automated segmentation of cerebral aneurysms based on conditional random field and gentle adaboost
2012;Evaluating Real-Time Search over Tweets
2011;Clustering ensemble framework via ant colony
2013;The proof-search problem between bounded-width resolution and bounded-degree semi-algebraic proofs
2014;Budget Constrained Scheduling Strategies for On-line Workflow Applications
1999;The design and implementation of Guaraná
1989;Compiled execution of the reduce-or process model on multiprocessors
2014;Towards Model-Driven Requirements Engineering for Serious Educational Games: Informal, Semi-formal, and Formal Models
2002;Examining an Information System to Support Maritime Traffic and Commerce: Research Opportunities for the IS Discipline
2011;Bio-inspired systems. several equilibria. qualitative behavior
2012;Posture Analysis and Range of Movement Estimation Using Depth Maps
2011;Protecting against DNS reflection attacks with Bloom filters
2011;Graph-based clustering with constraints
2011;An adaptive tribe-particle swarm optimization
2012;Efficient context free parsing of multi-agent activities for team and plan recognition
2012;Image primitive coding and visual quality assessment
2014;The Historical Significance of the Cambridge Genizah Inventory Project
2014;A Decision Support Framework for crisis management
1998;Component architecture for web based EMR applications.
2012;Cluster vertex deletion: a parameterization between vertex cover and clique-width
2011;Getting the face behind the squares: reconstructing pixelized video streams
2012;Integration of multiple fuzzy FP-trees
1993;Learning to specify information requirements: the relationship between application and methodology
2012;B@bel: leveraging email delivery for spam mitigation
2012;Desenvolvendo soluções com interface baseada em voz
2013;Better human computation through principled voting
2014;Optimizing Queue-Based Semi-Stream Joins with Indexed Master Data
2012;Kick-starting Green Business Process Management – Suitable Modeling Languages and Key Processes for Green Perfomance Mesaurement
2006;Discovering the Semantics of Keywords: An Ontology-based Approach ∗
2012;An Efficient Two-Stage Level Set Segmentation Framework for Overlapping Plant Leaf Image
2012;Benefits of enterprise integration : Review, classification, and suggestions for future research
2014;Case Retrieval for Network Security Emergency Response Based on Description Logic
2009;Regret-based reward elicitation for Markov decision processes
2012;A new formal description model of network attacking and defence knowledge of oil and gas field SCADA system
2014;Invariance of Conjunctions of Polynomial Equalities for Algebraic Differential Equations
2013;Saliency-Guided Color Transfer between Images
1981;Hierarchical description of textures
2002;NEW DEVELOPMENTS IN PRACTICE IV: MANAGING THE TECHNOLOGY PORTFOLIO
2011;Is there evolution before birth? deterioration effects of formal Z specifications
2012;Self-Organizing reinforcement learning model
2012;Declarative diagnosis of floundering in prolog
2005;DPLL with a trace: from SAT to knowledge compilation
2000;Heuristics for Constraint-Directed Scheduling with Inventory
1997;Method for Improving Automatic Word Categorization.
2001;An infrastructure for formally ensuring interoperability in a heterogeneous semantic web
2013;Dynamic Memory for Robot Control Using Delay-Based Coincidence Detection Neurones
2011;Automatic human knee cartilage segmentation from multi-contrast MR images using extreme learning machines and discriminative random fields
1987;Nondestructive graph unification
1997;Parallel iterated methods based on multistep Runge-Kutta methods of Radau type
2013;Discriminative Data Transform for Image Feature Extraction and Classification
2005;Development of Multimedia Authoring Tool for Educational Material Disseminations
2013;Trying broadband characterization at home
2011;Eighty something: banking for the older old
2013;Group-Valued Regularization for Motion Segmentation of Articulated Shapes
2013;Registration of Temporally Separated CT Colonography Cases
2003;An optimal algorithm for maximum-sum segment and its application in bioinformatics: Extended abstract
2013;The Trouble with Long-Range Base Pairs in RNA Folding
2008;Representing Qualitative Trajectories by Autonomous Mobile Robots
2016;A Comprehensive Survey on Pose-Invariant Face Recognition
2013;A Note on Elementary Cellular Automata Classification
1981;A metalanguage representation of relational databases for deductive question-answering systems
2014;Automatic keywords generation for contextual advertising
2012;Optimized Time Management for Declarative Workflows
2006;Grid load balancing using an echo system of intelligent ants
2014;Affect Recognition Using Magnitude Models of Motion
2004;MODELLING INCIDENT SCENARIOS To enrich User Interface Development
2012;Soft Computing as a Tool, Six Years Later *
1985;Term description: a simple powerful extension to prolog data structures
2008;The GAME Algorithm Applied to Complex Fractionated Atrial Electrograms Data Set
1987;Deadlock prevention in processor self-scheduling for parallel nested loops
2013;Practical extraction of disaster-relevant information from social media
2010;Pattern Specification and Matching in Conceptual Models - A Generic Approach Based on Set Operations
2011;Bottom-Up argumentation
2013;Fast Compression of Large-Scale Hypergraphs for Solving Combinatorial Problems
2010;Pictures or questions?: examining user responses to association-based authentication
2006;E-government challenges - exploring inter-organisational aspects of e-service development.
2011;Unsupervised local and global weighting for feature selection
2005;Computationally efficient parallel matrix-matrix multiplication on the torus
2008;A Generic Framework for the Engineering of Self-Adaptive and Self-Organising Systems
2014;Science and Ethnicity: How Ethnicities Shape the Evolution of Computer Science Research Community
2012;Convergence analysis for weighted joint strategy fictitious play in generalized second price auction
2011;Explaining negotiation: obtaining a shared mental model of preferences
2014;A Requirements Monitoring Infrastructure for Very-Large-Scale Software Systems
2013;A card game description language
2008;Requirements for reflective argument visualization tools: a case for using validity as a normative standard
2013;Optimal Saving and Prudence in a Possibilistic Framework
2005;Robustness and Accuracy of Bayesian Information Fusion Systems
1997;THE BELL LABS GERMAN TEXT-TO-SPEECH SYSTEM: AN OVERVIEW
2008;AlkoWeb : Un outil pour modéliser l'architecture des applications Web riches.
2013;Online Exploration and Triangulation in Orthogonal Polygonal Regions
1997;Gradient Based Image Motion Estimation Without Computing Gradients
2011;Person name discrimination in the dossier-GPLSI at the university of Alicante
2012;Research on the application mechanism of single neuron SAC algorithm in feedforward compensation system based on invariance principle about hot strip mill
2011;Cryptanalysis of the light-weight cipher a2u2
